id,discipline,statement,source,page,stage,reviewStatus,flags,reviewLevel,semanticVerdict,location
ca_LjfxKLWv,艺术,能尝试用数码相机拍摄,选择自己喜欢的玩具或制作的泥塑，尝试用数码相机、摄像设备拍摄，制作定格动画作品。,57,"{""min"": ""G1"", ""max"": ""G2""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:232
ca_qejhLsuT,艺术,能尝试用摄像设备拍摄,选择自己喜欢的玩具或制作的泥塑，尝试用数码相机、摄像设备拍摄，制作定格动画作品。,57,"{""min"": ""G1"", ""max"": ""G2""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:233
ca_SgkzaBtW,艺术,能制作定格动画作品,选择自己喜欢的玩具或制作的泥塑，尝试用数码相机、摄像设备拍摄，制作定格动画作品。,57,"{""min"": ""G1"", ""max"": ""G2""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:234
ca_W6HKyPCz,艺术,能识别数字媒体艺术与传统艺术之间的差异,正确的媒体艺术判断力，识别数字媒体艺术与传统艺术之间的差异和相互作用，以及数字媒体在实践运用中的利弊效应。,37,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:235
ca_hFHPFZaM,艺术,能识别数字媒体艺术与传统艺术之间的相互作用,正确的媒体艺术判断力，识别数字媒体艺术与传统艺术之间的差异和相互作用，以及数字媒体在实践运用中的利弊效应。,37,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:236
ca_7deF4pSt,艺术,能识别数字媒体在实践运用中的利弊效应,正确的媒体艺术判断力，识别数字媒体艺术与传统艺术之间的差异和相互作用，以及数字媒体在实践运用中的利弊效应。,37,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:237
ca_d2GEqrj7,艺术,能运用不同考查形式进行学业水平考试,运用不同考查形式和题型进行学业水平考试。,51,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:238
ca_QE4CKL3S,艺术,能运用远古艺术的元素创造新的、有个性的艺术,学生能从远古艺术中受到启迪，运用远古艺术的元素、形式法则创造新的、有个性的艺术。二、教学重点与难点,59,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:240
ca_RpyL9Fqn,艺术,能运用远古艺术的形式法则创造新的、有个性的艺术,学生能从远古艺术中受到启迪，运用远古艺术的元素、形式法则创造新的、有个性的艺术。二、教学重点与难点,59,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:241
ca_yfxKiT48,艺术,能识别不同艺术门类中龙的造型,四、教学评价水平 内容 自评 同学评 教师评 总评1.能说出与龙相关的成语、故事，能识别不同艺术门类中龙的造型、表现特征。,63,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:242
ca_KxUpKk2F,艺术,能识别不同艺术门类中龙的表现特征,四、教学评价水平 内容 自评 同学评 教师评 总评1.能说出与龙相关的成语、故事，能识别不同艺术门类中龙的造型、表现特征。,63,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:243
ca_vmtXjEer,艺术,能运用对称、比例等形式原理，分析一件建筑作品的造型特点,运用形状、色彩、空间等造型元素，以及对称、节奏、比例、变化、统一等形式原理，欣赏、评述各国不同民族的建筑，领略各民族的智慧与深厚的文化底蕴。,66,"{""min"": ""G5"", ""max"": ""G6""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:244
ca_A6dhSDJA,艺术,能运用对称、比例等形式原理，评述一件建筑作品的造型特点,运用形状、色彩、空间等造型元素，以及对称、节奏、比例、变化、统一等形式原理，欣赏、评述各国不同民族的建筑，领略各民族的智慧与深厚的文化底蕴。,66,"{""min"": ""G5"", ""max"": ""G6""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:245
ca_j3aZY9i9,艺术,能举例说出至少两种中国传统绘画的典型题材,了解中国传统绘画的主要特点，知道中国传统绘画是中华优秀传统文化的重要组成部分。,68,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:246
ca_JWpX9Hte,艺术,能举例说出至少两种中国传统绘画的典型技法,了解中国传统绘画的主要特点，知道中国传统绘画是中华优秀传统文化的重要组成部分。,68,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:247
ca_NbsNMYCr,艺术,能说明中国传统绘画的文化寓意,了解中国传统绘画的主要特点，知道中国传统绘画是中华优秀传统文化的重要组成部分。,68,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:248
ca_jTXkKuP3,艺术,能举例说明美术如何用于表达个人情感,美术是认识与表现自我、他人和周围世界的重要方式,72,"{""min"": ""G5"", ""max"": ""G6""}",ai-reviewed,"[""A04"", ""A13""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:249
ca_54GeMubQ,艺术,能举例说明美术如何用于描绘他人,美术是认识与表现自我、他人和周围世界的重要方式,72,"{""min"": ""G5"", ""max"": ""G6""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:250
ca_kgT7AJNx,艺术,能举例说明美术如何用于反映周围环境,美术是认识与表现自我、他人和周围世界的重要方式,72,"{""min"": ""G5"", ""max"": ""G6""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:251
ca_HBRjZrwk,艺术,能举例说明一个设计作品如何满足形式美感的要求,理解形式、功能和社会责任相统一的设计原则。,76,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:252
ca_ztGAW7fw,艺术,能举例说明一个设计作品如何满足实用功能的要求,理解形式、功能和社会责任相统一的设计原则。,76,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:253
ca_GUJAxpz5,艺术,能举例说明一个设计作品如何满足社会责任的要求,理解形式、功能和社会责任相统一的设计原则。,76,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:254
ca_qJhCQUD2,艺术,能说出戏剧游戏重点学习的声音表现方法各一种,通过戏剧游戏重点学习声音、肢体、情感的表现方法和技能。,90,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:255
ca_Ah9CM7hK,艺术,能说出戏剧游戏重点学习的肢体表现方法各一种,通过戏剧游戏重点学习声音、肢体、情感的表现方法和技能。,90,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:256
ca_Ld8fcr8L,艺术,能说出戏剧游戏重点学习的情感表现方法各一种,通过戏剧游戏重点学习声音、肢体、情感的表现方法和技能。,90,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A04"", ""A13""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:257
ca_tztBYJnj,艺术,能分析艺术作品的品位和意蕴，体现健康、高雅的审美情趣,学生学习本模块之后能做到：（1）认识艺术与各民族生活和生产实践的密切联系，发现生活和环境中蕴含的艺术要素；在中外各民族艺术与生活的实际情境中，了解艺术语言，感受艺术表现力。 （素养1“艺术感知” ）（2）选用多种艺术形式表达对生活的感受，交流情感；选用适当的材料有创意地设计、美化自己的生活环境。 （素养2“创意表达” ）（3）用艺术的眼光发现自然景观、生活环境中美的元素，欣赏表现生活的艺术作品，分析艺术作品的品位和意蕴，体现健康、高雅的审美情趣。 （素养3“审美情趣” ）（4）有选择地探寻不同国家、民族、地域生活中艺术的表现特点；理解艺术在民俗活动和节日庆典中的意义和作用，增强文化自信，增进对世界文化的理解。 （素养4“文化理解” ）,21,"{""min"": ""G10"", ""max"": ""G12""}",disputed,"[""A02""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:258
ca_gezPWryU,艺术,能运用多媒体设备进行艺术创作,学生学习本模块之后能做到：（1）了解自然中有序和无序的现象，感受和谐与混沌在艺术与科学中的表现和魅力，认识科学技术对艺术形象塑造的作用。 （素养1“艺术感知” ）（2）发挥想象力，利用多种艺术形式创造具有秩序之美与混沌魅力的艺术作品；探索现代科学开拓的艺术新领域，运用多媒体设备进行艺术创作。 （素养2“创意表达” ）（3）从科学家、艺术家对真善美追求的事例中受到启迪，探究艺术与科学的相互影响和作用，激发学生的学习兴趣和创造性思维，培养审美情趣和人文精神。 （素养3“审美情趣” ）（4）了解艺术和科学的发展脉络及其与特定时代的联系，理解科学与艺术的相通和区别，认识它们的功能和价值。 （素养4“文化理解 ”）,27,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:259
ca_YEtV9Zer,艺术,能从大自然和生活中发现美的要素，选择相应的美术手段装饰生活和环境,学生学习本模块之后能做到：（1）感知美术中点、线、面、形、色、肌理等要素及组织形式在形象塑造、情感表达中的作用。鉴赏美术作品的主题内容、思想内涵和艺术感染力。 （素养1“艺术感知” ）（2）运用适当的材料媒介及艺术形式法则，发挥想象力，关注美术与其他艺术门类及学科要素的关联，进行有个性的美术表现与创作。 （素养2“创意表达” ）（3）从大自然和生活中发现美的要素，选择相应的美术手段装饰生活和环境，表达自己的审美意趣。 （素养3“审美情趣” ）（4）理解中国传统美术的文化特征，将其运用于“诗书画印”融为一体的美术创作实践中。联系文化情境，分析与评价有代表性的世界美术风格，理解不同文化对美术创作的影响。 （素养4“文化理解” ）,29,"{""min"": ""G10"", ""max"": ""G12""}",disputed,"[""A02""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:260
ca_iUwuFeTu,艺术,能表达自己的审美意趣,学生学习本模块之后能做到：（1）感知美术中点、线、面、形、色、肌理等要素及组织形式在形象塑造、情感表达中的作用。鉴赏美术作品的主题内容、思想内涵和艺术感染力。 （素养1“艺术感知” ）（2）运用适当的材料媒介及艺术形式法则，发挥想象力，关注美术与其他艺术门类及学科要素的关联，进行有个性的美术表现与创作。 （素养2“创意表达” ）（3）从大自然和生活中发现美的要素，选择相应的美术手段装饰生活和环境，表达自己的审美意趣。 （素养3“审美情趣” ）（4）理解中国传统美术的文化特征，将其运用于“诗书画印”融为一体的美术创作实践中。联系文化情境，分析与评价有代表性的世界美术风格，理解不同文化对美术创作的影响。 （素养4“文化理解” ）,29,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:261
ca_mThVibMq,艺术,"能理解中国传统美术的文化特征，将其运用于""诗书画印""融为一体的美术创作实践中",学生学习本模块之后能做到：（1）感知美术中点、线、面、形、色、肌理等要素及组织形式在形象塑造、情感表达中的作用。鉴赏美术作品的主题内容、思想内涵和艺术感染力。 （素养1“艺术感知” ）（2）运用适当的材料媒介及艺术形式法则，发挥想象力，关注美术与其他艺术门类及学科要素的关联，进行有个性的美术表现与创作。 （素养2“创意表达” ）（3）从大自然和生活中发现美的要素，选择相应的美术手段装饰生活和环境，表达自己的审美意趣。 （素养3“审美情趣” ）（4）理解中国传统美术的文化特征，将其运用于“诗书画印”融为一体的美术创作实践中。联系文化情境，分析与评价有代表性的世界美术风格，理解不同文化对美术创作的影响。 （素养4“文化理解” ）,29,"{""min"": ""G10"", ""max"": ""G12""}",disputed,"[""A02""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:262
ca_Sr5K4mkB,艺术,能分析与评价有代表性的世界美术风格,学生学习本模块之后能做到：（1）感知美术中点、线、面、形、色、肌理等要素及组织形式在形象塑造、情感表达中的作用。鉴赏美术作品的主题内容、思想内涵和艺术感染力。 （素养1“艺术感知” ）（2）运用适当的材料媒介及艺术形式法则，发挥想象力，关注美术与其他艺术门类及学科要素的关联，进行有个性的美术表现与创作。 （素养2“创意表达” ）（3）从大自然和生活中发现美的要素，选择相应的美术手段装饰生活和环境，表达自己的审美意趣。 （素养3“审美情趣” ）（4）理解中国传统美术的文化特征，将其运用于“诗书画印”融为一体的美术创作实践中。联系文化情境，分析与评价有代表性的世界美术风格，理解不同文化对美术创作的影响。 （素养4“文化理解” ）,29,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/art.jsonl:263
ca_9qKembgt,艺术,能表达思想情感，拓展艺术感知能力,学生学习本模块之后能做到：（1）参与民族音乐文化的情境表演，运用旋律、节奏、音色、织体、速度、力度等音乐要素，表达思想情感，拓展艺术感知能力。（素养 1“艺术感知” ）（2）参与音乐即兴表演和有设计的创造性表演，发挥想象力，结合多种艺术形式，相互配合进行角色创造。 （素养2“创意表达” ）（3）观摩、欣赏中外优秀音乐作品，感悟其中的审美情趣和人文精神，形成自主的审美判断。 （素养3“审美情趣” ）（4）了解古今中外生活情境中音乐的多样性和丰富性，解释不同音乐风格与自然、地域、人文环境的关系，学习中外优秀传统音乐文化，理解世界多元音乐文化。 （素养4“文化理解” ）,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,"[""A13""]",deterministic-screen-only,not-adjudicated,anchors/art.jsonl:264
